id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
886396,"[16, 28, 878]",Batman and Superman: Battle of the Super Sons,en,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",1821.674,/nBaVsNvUxIuvhPw3xTaAJIw8me4.jpg,8.2,2022-10-17
610150,"[16, 878, 28]",Dragon Ball Super: Super Hero,ja,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",1400.944,/rugyJdeoJm7cSJL1q4jBpTNbxyU.jpg,8.0,2022-06-11
539681,"[16, 28, 10751, 35, 878]",DC League of Super-Pets,en,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",1448.857,/r7XifzvtezNt31ypvsmb6Oqxw49.jpg,7.5,2022-07-27
366672,"[10751, 35, 16, 28]",Paws of Fury: The Legend of Hank,en,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.",1184.47,/wMDUDwAArpfGdtTTZ25SfwngGwt.jpg,6.7,2022-07-14
438148,"[16, 10751]",Minions: The Rise of Gru,en,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",1321.56,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,7.5,2022-06-29
1015724,"[12, 9648, 35, 16, 10751]",Trick or Treat Scooby-Doo!,en,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!",1037.333,/wZccw4Hj9ZF1yimnfPsX9rl3HvB.jpg,7.4,2022-10-04
585511,"[16, 12, 35, 14]",Luck,en,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",980.204,/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,8.0,2022-08-05
718789,"[16, 28, 12, 10751, 878]",Lightyear,en,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,903.525,/65WFr1ZMAbEniIh4jEhbRG9OHHN.jpg,7.2,2022-06-15
810693,"[16, 28, 14]",Jujutsu Kaisen 0,ja,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",900.762,/3pTwMUEavTzVOh6yLN0aEwR7uSy.jpg,8.3,2021-12-24
354912,"[10751, 16, 14, 10402, 35, 12]",Coco,en,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",788.622,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,8.2,2017-10-27
