id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
436270,"[28, 12, 14]",Black Adam,en,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",6828.368,/3zXceNTtyj5FLjwQXuPvLYK5YYL.jpg,7.3,2022-10-19
960704,"[28, 12, 14]",Fullmetal Alchemist: The Final Alchemy,ja,"The Elric brothers’ long and winding journey comes to a close in this epic finale, where they must face off against an unworldly, nationwide threat.",3411.702,/AeyiuQUUs78bPkz18FY3AzNFF8b.jpg,6.4,2022-06-24
791155,"[878, 12, 28]",Secret Headquarters,en,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.",2677.799,/8PsHogUfvjWPGdWAI5uslDhHDx7.jpg,6.8,2022-08-12
759507,"[28, 12, 53]",Blackout,en,"A man wakes in a hospital with no memory, and quickly finds himself on the run in a locked down hospital with the Cartel on his tail.",2482.238,/xDgnmbdWS59NtTPdzujdZGuPUPZ.jpg,5.7,2022-10-12
532639,"[14, 12, 10751]",Pinocchio,en,A wooden puppet embarks on a thrilling adventure to become a real boy.,2196.451,/g8sclIV4gj1TZqUpnL82hKOTK3B.jpg,6.7,2022-09-07
335795,"[12, 10751, 10770]",Monster High: The Movie,en,"Clawdeen Wolf, half human and half werewolf, has recently started attending Monster High, a school for monsters in all forms. After quickly befriending her classmates Frankie Stein and Draculaura, Clawdeen feels like she has finally found a place where she can truly be herself, or so she thinks. Soon, a devious plan to destroy Monster High threatens to reveal her real identity and Clawdeen must learn to embrace her true monster heart before it's too late.",1546.471,/tn3GWm0Erehkpur8PUuYWxGpul5.jpg,7.0,2022-10-06
760741,"[53, 12, 27]",Beast,en,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",1935.819,/xIGr7UHsKf0URWmyyd5qFMAq4d8.jpg,7.0,2022-08-11
507086,"[12, 28, 878]",Jurassic World Dominion,en,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history’s most fearsome creatures.",1574.006,/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,7.0,2022-06-01
634649,"[28, 12, 878]",Spider-Man: No Way Home,en,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",1206.319,/uJYYizSuA9Y3DCs0qS4qWvHfZg4.jpg,8.0,2021-12-15
1015724,"[12, 9648, 35, 16, 10751]",Trick or Treat Scooby-Doo!,en,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!",1037.333,/wZccw4Hj9ZF1yimnfPsX9rl3HvB.jpg,7.4,2022-10-04
675353,"[28, 12, 10751, 35]",Sonic the Hedgehog 2,en,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",1051.933,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,7.7,2022-03-30
864959,"[12, 35, 27, 10751]",The Curse of Bridge Hollow,en,A Halloween-hating dad reluctantly teams up with his teenage daughter when an evil spirit wreaks havoc by making their town's decorations come to life.,1216.263,/t6P9l6tcVnWLS1ADUAfkUCGQhm0.jpg,7.1,2022-10-14
453395,"[14, 28, 12]",Doctor Strange in the Multiverse of Madness,en,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",995.229,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,7.5,2022-05-04
585511,"[16, 12, 35, 14]",Luck,en,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",980.204,/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,8.0,2022-08-05
718789,"[16, 28, 12, 10751, 878]",Lightyear,en,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,903.525,/65WFr1ZMAbEniIh4jEhbRG9OHHN.jpg,7.2,2022-06-15
960700,"[14, 28, 12]",Fullmetal Alchemist: The Revenge of Scar,ja,The Elric brothers meet their toughest opponent yet — a lone serial killer with a large scar on his forehead.,956.538,/c5OwwBNyJkwyroIOIJL9IiRjydR.jpg,7.0,2022-05-20
354912,"[10751, 16, 14, 10402, 35, 12]",Coco,en,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",788.622,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,8.2,2017-10-27
635302,"[16, 28, 12, 14]",Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,ja,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",707.731,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,8.3,2020-10-16
924482,"[53, 12, 9648, 28, 80]",The Ledge,en,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way. Desperate for her safety, she begins a treacherous climb up a mountain cliff and her survival instincts are put to the test when she becomes trapped with the killers just 20 feet away.",834.406,/S99eCSnRFfeZJmDaIGIZF58H7w.jpg,6.3,2022-02-18
19995,"[28, 12, 14, 878]",Avatar,en,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",690.492,/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,7.5,2009-12-15
773867,"[28, 80, 35, 12]",Seoul Vibe,ko,"Chasing speed, dreams and money, a team of drivers get involved in the slush fund investigation of a powerful figure during the 1988 Seoul Olympics.",732.738,/txaOvJ6HURmqFbpVtJezWNWqaR4.jpg,6.8,2022-08-26
576925,"[16, 12, 10751]",My Sweet Monster,ru,"A scandal in the royal family: the wayward princess Barbara escaped from the palace and went through the forest in search of a handsome prince. However, instead of the cherished meeting with her beloved, she is captured by Buka, the most dangerous robber of the kingdom. But it quickly becomes clear that the brisk princess is ready to turn Buka's life into a nightmare, just to reach her goal. So the restless Varvara begins to establish her own order in the forest.",600.762,/xIbEHAqwK5N7PJJYmbwmxuvC7fL.jpg,6.1,2022-01-27
752623,"[28, 12, 35]",The Lost City,en,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",651.341,/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,6.8,2022-03-24
585083,"[16, 35, 10751, 14, 12]",Hotel Transylvania: Transformania,en,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",531.252,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,7.1,2022-02-25
768744,"[16, 28, 12, 878]",My Hero Academia: World Heroes' Mission,ja,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-class selected hero team. It’s up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",550.759,/AsTlA7dj2ySGY1pzGSD0MoHFhEF.jpg,7.6,2021-08-06
76600,"[878, 28, 12]",Avatar: The Way of Water,en,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",561.194,/1yppMeTNQwDrzaUH4dRCx4mr8We.jpg,0.0,2022-12-14
919355,"[14, 12, 28]",Dragon Knight,en,"Many years after the war has been lost, and all the dragons slain, a lone knight travels the lands of Agonos seeking to raise an army against the demon lord Abaddon. When a healer's vision reveals that one dragon still lives, and together with an eager young squire, the knight sets off in search of the fabled creature. As the armies of Abaddon descend on the human kingdoms, the dragon is their last hope of fending off the horde, before it lays waste to the lands of men. But does the creature even exist? And if it does, will it fight for them once more?",595.701,/zkGFADykBtfPfTv7YJooxTH52ph.jpg,7.1,2022-03-21
580489,"[878, 28, 12]",Venom: Let There Be Carnage,en,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",514.465,/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,6.9,2021-09-30
338953,"[14, 12, 28]",Fantastic Beasts: The Secrets of Dumbledore,en,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",541.74,/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,6.8,2022-04-06
