id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
1025169,[99],The Trapped 13: How We Survived The Thai Cave,th,"In this compelling documentary, members of the Thai youth soccer team tell their stories of getting trapped in Tham Luang Cave in 2018 — and surviving.",273.783,/jQb1UjOdc2DsU4SqDebrVH8dHvC.jpg,6.8,2022-10-05
926762,"[99, 27]",Living with Chucky,en,"A filmmaker who grew up alongside Chucky the killer doll seeks out the other families surrounding the Child's Play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the, ""Chucky"" family.",208.411,/gYmB6qXGh0dECa3g5MqsUMwLcXZ.jpg,4.0,2022-08-13
492815,[99],Behind the Fright: The Making of American Horror Story,en,"In this video-short go behind the scenes with the cast of ""American Horror Story"" on how the show is made.",180.685,/v3lrotdPRNdYWkaNMC6b2j203KS.jpg,9.1,2012-09-25
1005031,[99],A Trip to Infinity,en,"Does infinity exist? Can we experience the Infinite? In an animated film (created by artists from 10 countries) the world's most cutting-edge scientists and mathematicians go in search of the infinite and its mind-bending implications for the universe.  Eminent mathematicians, particle physicists and cosmologists dive into infinity and its mind-bending implications for the universe.",218.021,/24EXccaDuDEMYp7eVvsCicj5K41.jpg,6.4,2022-09-26
1018648,[99],The Redeem Team,en,"Using unprecedented Olympic footage and behind-the-scenes material, The Redeem Team tells the story of the US Olympic Men's Basketball Team’s quest for gold at the 2008 Olympic Games in Beijing following the previous team’s shocking performance four years earlier in Athens.",185.266,/iXu5rPQYean8AktqZHmWb27rOEe.jpg,7.5,2022-10-07
899082,[99],Harry Potter 20th Anniversary: Return to Hogwarts,en,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",193.658,/jntLBq0MLR3hrwKaTQswxACRPMs.jpg,7.5,2022-01-01
854535,"[27, 99]",The Legacy of Chucky,en,"A celebration of the 30+ year legacy of the Child’s Play franchise and iconic character, Chucky, with never-before-seen interviews with franchise creator and actors.",128.885,/xDUsJtuTuwmBeQPAiYqLD490sSF.jpg,6.5,2021-07-25
111332,[99],Avatar: Creating the World of Pandora,en,The Making-of James Cameron's Avatar. It shows interesting parts of the work on the set.,137.22,/sjf3xjuofCtDhZghJRzXlTiEjJe.jpg,7.0,2010-02-07
1015606,[99],Obi-Wan Kenobi: A Jedi's Return,en,"A new documentary that showcases the making of the epic limited series. Features never-before-seen, behind-the-scenes footage, interviews and visits to the creature shop and props department.",123.068,/wn6LkWQst96dPGEkn8Cl2TnNnLp.jpg,7.1,2022-09-08
440249,[99],After Porn Ends 2,en,"After Porn Ends 2 picks up where its predecessor left off and not only turns back the clock to meet the oldest living stars in adult film's history, but goes in depth with some of Its most current retirees and juxtaposes their experiences in a life after porn. Delving deeper into society's ongoing stigmas of race, misogyny, and the reality of decreasing opportunities for these former VHS box cover stars. For some, their careers in adult entertainment is accepted proudly and without regret. In fact, it seems to have proven to be the pathway to their current happiness and inner peace. For others, however, a career in porn has proven to be a conduit to certain despair as they struggle to find a way to bury their past and emerge with a new career or calling.",127.556,/rfItXrtDGILwsCdmgVxX79phFuI.jpg,5.4,2017-03-28
