id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
642885,"[14, 35, 10751]",Hocus Pocus 2,en,"It's been 29 years since someone lit the Black Flame Candle and resurrected the 17th-century sisters, and they are looking for revenge. Now it's up to three high-school students to stop the ravenous witches from wreaking a new kind of havoc on Salem before dawn on All Hallow's Eve.",2840.455,/7ze7YNmUaX81ufctGqt0AgHxRtL.jpg,7.6,2022-09-27
532639,"[14, 12, 10751]",Pinocchio,en,A wooden puppet embarks on a thrilling adventure to become a real boy.,2196.451,/g8sclIV4gj1TZqUpnL82hKOTK3B.jpg,6.7,2022-09-07
335795,"[12, 10751, 10770]",Monster High: The Movie,en,"Clawdeen Wolf, half human and half werewolf, has recently started attending Monster High, a school for monsters in all forms. After quickly befriending her classmates Frankie Stein and Draculaura, Clawdeen feels like she has finally found a place where she can truly be herself, or so she thinks. Soon, a devious plan to destroy Monster High threatens to reveal her real identity and Clawdeen must learn to embrace her true monster heart before it's too late.",1546.471,/tn3GWm0Erehkpur8PUuYWxGpul5.jpg,7.0,2022-10-06
539681,"[16, 28, 10751, 35, 878]",DC League of Super-Pets,en,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",1448.857,/r7XifzvtezNt31ypvsmb6Oqxw49.jpg,7.5,2022-07-27
366672,"[10751, 35, 16, 28]",Paws of Fury: The Legend of Hank,en,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.",1184.47,/wMDUDwAArpfGdtTTZ25SfwngGwt.jpg,6.7,2022-07-14
438148,"[16, 10751]",Minions: The Rise of Gru,en,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",1321.56,/wKiOkZTN9lUUUNZLmtnwubZYONg.jpg,7.5,2022-06-29
1015724,"[12, 9648, 35, 16, 10751]",Trick or Treat Scooby-Doo!,en,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!",1037.333,/wZccw4Hj9ZF1yimnfPsX9rl3HvB.jpg,7.4,2022-10-04
675353,"[28, 12, 10751, 35]",Sonic the Hedgehog 2,en,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",1051.933,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,7.7,2022-03-30
864959,"[12, 35, 27, 10751]",The Curse of Bridge Hollow,en,A Halloween-hating dad reluctantly teams up with his teenage daughter when an evil spirit wreaks havoc by making their town's decorations come to life.,1216.263,/t6P9l6tcVnWLS1ADUAfkUCGQhm0.jpg,7.1,2022-10-14
718789,"[16, 28, 12, 10751, 878]",Lightyear,en,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,903.525,/65WFr1ZMAbEniIh4jEhbRG9OHHN.jpg,7.2,2022-06-15
354912,"[10751, 16, 14, 10402, 35, 12]",Coco,en,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",788.622,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,8.2,2017-10-27
