id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
852046,"[18, 28, 53]",Athena,fr,"Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.",2929.919,/fenNPxVF5ERy0CSyVruuEg959Hg.jpg,6.6,2022-09-09
928123,"[10752, 36, 28, 18]",The Battle at Lake Changjin II,zh,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the Korean War.",2916.295,/ugiL6wIhl1OfPyv1gqLkTe45jLl.jpg,6.3,2022-02-01
429473,"[28, 53, 18]",Lou,en,A young girl is kidnapped during a powerful storm. Her mother joins forces with her mysterious neighbour to set off in pursuit of the kidnapper. Their journey will test their limits and expose the dark secrets of their past.,1937.785,/djM2s4wSaATn4jVB33cV05PEbV7.jpg,6.6,2022-09-23
884363,"[80, 18]",Togo,es,"Togo just wants to watch his neighbors' homes, wash their cars and clean up their sidewalks. But the drug traffickers want more from him.",1892.93,/vBvHFU97cmep48zbl5X85gvXCn.jpg,6.6,2022-10-05
361743,"[28, 18]",Top Gun: Maverick,en,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",1387.708,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,8.4,2022-05-24
744276,"[10749, 18]",After Ever Happy,en,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",1137.788,/6b7swg6DLqXCO3XUsMnv6RwDMW2.jpg,7.0,2022-08-24
629176,"[28, 18, 878]",Samaritan,en,"Thirteen year old Sam Cleary  suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 20 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",1282.329,/vwq5iboxYoaSpOmEQrhq9tHicq7.jpg,6.9,2022-08-25
579974,"[28, 18]",RRR,te,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,1100.408,/nQKW2sabIClUsrQl3Y3i5LQgf5l.jpg,7.8,2022-03-24
597922,"[18, 35, 10752]",The Greatest Beer Run Ever,en,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie’s life and perspective. Based on a true story.",924.599,/ggf37TpcKaxwguhvtNn6MQpyqBn.jpg,7.9,2022-09-30
723419,"[53, 18, 27]",Mr. Harrigan's Phone,en,"Craig, a young boy living in a small town befriends an older, reclusive billionaire, Mr. Harrigan. The two form a bond over books and an iPhone, but when the man passes away the boy discovers that not everything dead is gone.",853.138,/gPn9e8eP7TeKQU4IeWAMzOajR40.jpg,6.7,2022-10-05
