id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
717728,"[27, 53, 9648]",Jeepers Creepers: Reborn,en,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",6675.288,/aGBuiirBIQ7o64FmJxO53eYDuro.jpg,5.8,2022-09-15
916605,"[53, 9648]",The Infernal Machine,en,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",2690.371,/bSqpOGzaKBdGkBLmcm1JJIVryYy.jpg,7.0,2022-09-23
882598,"[27, 9648, 53]",Smile,en,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.",1438.681,/aPqcQwu4VGEewPhagWNncDbJ9Xp.jpg,6.8,2022-09-23
1015724,"[12, 9648, 35, 16, 10751]",Trick or Treat Scooby-Doo!,en,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!",1037.333,/wZccw4Hj9ZF1yimnfPsX9rl3HvB.jpg,7.4,2022-10-04
414906,"[80, 9648, 53]",The Batman,en,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",794.524,/74xTEgt7R36Fpooo50r9T25onhq.jpg,7.7,2022-03-01
924482,"[53, 12, 9648, 28, 80]",The Ledge,en,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way. Desperate for her safety, she begins a treacherous climb up a mountain cliff and her survival instincts are put to the test when she becomes trapped with the killers just 20 feet away.",834.406,/S99eCSnRFfeZJmDaIGIZF58H7w.jpg,6.3,2022-02-18
762504,"[27, 9648, 878, 53]",Nope,en,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",757.943,/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,7.0,2022-07-20
799546,"[18, 53, 9648]",Luckiest Girl Alive,en,A successful woman in New York City finds her life upended when she is forced to confront a dark truth that threatens to unravel her meticulously crafted life.,628.731,/e0vrbTmTf2ZcW5CIS9qJ8FDbsU9.jpg,6.7,2022-09-30
760104,"[27, 9648, 53]",X,en,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",514.09,/woTQx9Q4b8aO13jR9dsj8C9JESy.jpg,6.8,2022-03-17
927341,"[27, 53, 28, 12, 80, 9648, 18, 10752]",Hunting Ava Bravo,en,"Billionaire sportsman Buddy King unwinds by hunting human captives on his remote mountain estate. But his latest victim, Ava Bravo is no easy target.",531.247,/etc6HKBEhNySNnYU2nRgbSeIyoW.jpg,6.5,2022-04-01
997120,"[28, 53, 9648]",Sniper: Rogue Mission,en,"When a crooked federal agent is involved in a human sex trafficking ring, Sniper and CIA Rookie Brandon Beckett goes rogue, teaming up with his former allies Homeland Security Agent Zero and assassin Lady Death to uncover the corrupt agent and take down the criminal organization.",506.687,/jSL5TqroJsDAIgBdELBwby1uhf1.jpg,6.8,2022-08-15
936897,"[10770, 9648]",Curious Caterer: Dying for Chocolate,en,"Goldy is a spirited single mom who’s thrust into the role of town sleuth to help solve a friend’s mysterious death. With the clock ticking to find the culprit, Goldy strikes up an unlikely partnership with Detective Tom Schultz, who leans into Goldy’s local knowledge. As their relationship shows signs of becoming something more, the suspect list rises. Will Goldy narrow in on the killer before the killer narrows in on her?",529.696,/7quPRcCVUmMBxKO58QwPuIADtYG.jpg,6.3,2022-04-10
877957,"[16, 18, 9648, 14, 10751]",Drifting Home,ja,"Sixth-graders Kosuke and Natsume grew up in the same apartment building as childhood friends. During summer break, while playing in the apartment building that is set to be demolished, they find themselves caught in a strange phenomenon. All they can see around them is a vast sea. Will Kosuke and the others make it back to their world? A journey of farewells in summer has just begun.",437.115,/iNf1wC8cK6e8zgNyuMUqWFT7Din.jpg,7.8,2022-09-09
802699,"[16, 18, 9648, 14]",The Girl from the Other Side,ja,"Once upon a time, in a far, faraway place, there were two lands. The world was divided into an inner land and an outer land. People feared the outer land, inhabited by eerie beings, the carriers of curse. One day, on the border to the inner land inhabited by humans, one such being finds a girl on heaps of abandoned dead bodies. The girl says her name is Shiva and shows affection to the ""being"" who found her, calling him ""Teacher.""  This is a story of two people—one human, one inhuman—who linger in the hazy twilight that separates night from day.",416.789,/pxetgBMAyDg8dorRApnHPKvD74g.jpg,6.5,2022-03-10
798544,"[16, 18, 9648, 14]",Summer Ghost,ja,"An urban legend says that lighting fireworks at an abandoned airfield will beckon the “summer ghost,” a spirit that can answer any question. Three teenagers, Tomoya, Aoi, and Ryo, each have their own reason to show up one day. When a ghost named Ayane appears, she reveals she is only visible to those “who are about to touch their death.” Compelled by the ghost and her message, Tomoya begins regularly visiting the airfield to uncover the true purpose of her visits.",372.542,/qhnXNDb3xhwKeBm7Xa81xNtgs9C.jpg,7.6,2021-11-12
