id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
928123,"[10752, 36, 28, 18]",The Battle at Lake Changjin II,zh,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the Korean War.",2916.295,/ugiL6wIhl1OfPyv1gqLkTe45jLl.jpg,6.3,2022-02-01
597922,"[18, 35, 10752]",The Greatest Beer Run Ever,en,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie’s life and perspective. Based on a true story.",924.599,/ggf37TpcKaxwguhvtNn6MQpyqBn.jpg,7.9,2022-09-30
927341,"[27, 53, 28, 12, 80, 9648, 18, 10752]",Hunting Ava Bravo,en,"Billionaire sportsman Buddy King unwinds by hunting human captives on his remote mountain estate. But his latest victim, Ava Bravo is no easy target.",531.247,/etc6HKBEhNySNnYU2nRgbSeIyoW.jpg,6.5,2022-04-01
7445,"[18, 53, 10752]",Brothers,en,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.",440.927,/ySXRgHCdelVtvUyHcKGpiQKb052.jpg,7.2,2009-01-22
324786,"[18, 36, 10752]",Hacksaw Ridge,en,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",325.384,/fTuxNlgEm04PPFkr1xfK94Jn8BW.jpg,8.2,2016-10-07
228150,"[10752, 18, 28]",Fury,en,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",284.104,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,7.5,2014-10-15
476669,"[28, 12, 53, 10752, 9648]",The King's Man,en,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",261.658,/nj5HmHRZsrYQEYYXyAusFv35erP.jpg,6.9,2021-12-22
613093,"[35, 27, 10752]",Valley of the Dead,es,"During the Spanish Civil War, sworn enemies must work together when they encounter flesh-eating zombies created in a Nazi experiment.",274.46,/avokvOwhjVR9GgISsSSgb2A343G.jpg,6.3,2020-10-08
697799,"[28, 27, 53, 10752, 14]",WarHunt,en,"1945. A U.S. military cargo plane loses control and violently crashes behind enemy lines in the middle of the German black forest. Major Johnson sends a squad of his bravest soldiers on a rescue mission to retrieve the top-secret material the plane was carrying, led by Sergeants Brewer and Walsh. They soon discover hanged Nazi soldiers and other dead bodies bearing ancient, magical symbols. Suddenly their compasses fail, their perceptions twist and straying from the group leads to profound horrors as they are attacked by a powerful, supernatural force.",223.877,/9HFFwZOTBB7IPFmn9E0MXdWave3.jpg,5.0,2022-01-21
588108,"[36, 28, 18, 10752]",Hansan: Rising Dragon,ko,"In 1592, admiral Yi Sun-sin and his fleet face off against the might of the invading Japanese navy and its formidable warships. As the Korean forces fall into crisis, the admiral resorts to using his secret weapon, the dragon head ships known as geobukseon, in order to change the tide of this epic battle at sea.",223.364,/erKuvxvfdkUU1nu9cSNGEfGfy4A.jpg,6.8,2022-07-27
14574,"[10752, 18, 36]",The Boy in the Striped Pyjamas,en,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",143.665,/2C8QCXdMlojTxZjfBlINr4FWcb6.jpg,7.9,2008-05-07
885110,"[10752, 36, 18]",Amina,en,"In 16th-century Zazzau, now Zaria, Nigeria, Amina must utilize her military skills and tactics to defend her family's kingdom. Based on a true story.",159.35,/hMIQiwLpBfTfe3ZbRlNx4225Mgg.jpg,6.5,2021-11-04
190859,"[10752, 28]",American Sniper,en,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",107.447,/i1U46OwMc6vlm7OoSUKfqUH615e.jpg,7.4,2014-12-25
762433,"[10752, 53]",Zeros and Ones,en,"Called to Rome to stop an imminent terrorist bombing, a soldier desperately seeks news of his imprisoned brother — a rebel with knowledge that could thwart the attack. Navigating the capital's darkened streets, he races to a series of ominous encounters to keep the Vatican from being blown to bits.",123.337,/a6balsDWCFMHPaPT6rFoBpNjR6z.jpg,5.0,2021-11-18
