id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
744276,"[10749, 18]",After Ever Happy,en,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",1137.788,/6b7swg6DLqXCO3XUsMnv6RwDMW2.jpg,7.0,2022-08-24
826769,"[35, 10749]",Rosaline,en,"Left heartbroken after Romeo begins to pursue her cousin Juliet, Rosaline schemes to foil the famous romance and win back her guy in this comedic twist of Shakespeare's Romeo and Juliet.",649.191,/jQHrbzVy6ptopxqUohV6PcmmVcY.jpg,7.5,2022-10-11
1022206,"[35, 10749]",Someone Borrowed,pt,"To fulfill his mother’s dying wish and avoid being removed from her will, an inflexible bachelor hires an actress to play his fiancée.",629.411,/6l6qR3JGf1WLJAwwYgIQPR5rLKz.jpg,6.5,2022-10-11
829560,"[10749, 18]",The Next 365 Days,pl,Laura and Massimo's relationship hangs in the balance as they try to overcome trust issues while a tenacious Nacho works to push them apart.,487.465,/6FsGeIp7heHm5eh4tIxTzHIRxmt.jpg,6.6,2022-08-19
3933,"[10749, 14, 16]",Corpse Bride,en,"Set in a 19th-century European village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",484.217,/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,7.5,2005-09-12
730047,"[18, 10749]",Cyrano,en,"A man ahead of his time, Cyrano de Bergerac dazzles whether with ferocious wordplay at a verbal joust or with brilliant swordplay in a duel. But, convinced that his appearance renders him unworthy of the love of a devoted friend, the luminous Roxanne, Cyrano has yet to declare his feelings for her—and Roxanne has fallen in love, at first sight, with Christian.",377.998,/e4koV8iC2cCM57bqUnEnIL2a2zH.jpg,6.5,2021-12-17
1030340,"[35, 18, 10749]",Jumping from High Places,en,"To honor her best friend's last wish, a young woman with severe anxiety confronts her greatest fears to try and reclaim her life — and perhaps find love.",406.038,/kb64uk8TU1KGQF5lshgr6Y5qQgq.jpg,5.3,2022-10-05
882040,"[35, 10749]",30 Nights with My Ex,es,"At the request of his daughter, Turbo is reluctantly forced to open his doors for 30 days to his emotionally fragile and eccentric ex-wife, Loba, following a prolonged stay at a mental hospital. As old feelings reemerge, Turbo and Loba find themselves at the center of a perfect storm that could set them on an odyssey of rediscovery… or send them both back to the madhouse.",370.758,/nXbhchOec3MKtAcKPO82Qu8r5AW.jpg,5.4,2022-08-11
744275,"[10749, 18]",After We Fell,en,"Just as Tessa's life begins to become unglued, nothing is what she thought it would be. Not her friends nor her family. The only person that she should be able to rely on is Hardin, who is furious when he discovers the massive secret that she's been keeping. Before Tessa makes the biggest decision of her life, everything changes because of revelations about her family.",335.379,/dU4HfnTEJDf9KvxGS9hgO7BVeju.jpg,7.1,2021-09-01
829557,"[10749, 18]",365 Days: This Day,en,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",338.955,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,5.9,2022-04-27
485470,[10749],Nice Sister-In-Law 2,ko,"If you give it once, a good brother-in-law who gives everything generously will come!  At the house of her girlfriend Jin-kyung, who lives with pumice stone, her brother and his wife suddenly visit and the four of them live together. At first, Kyung-seok, who was burdened by his girlfriend's brother, began to keep his eyes on his wife, Yeon-su. A bold brother-in-law who walks around in no-bra and panties without hesitation even at his sister-in-law's house. Besides, from a certain moment, he starts to send a hand of temptation to Pyeong-seok first...",170.777,/3pEs4hmeHvTAsmx09whEaPDOQpq.jpg,5.0,2017-10-08
537915,"[10749, 18]",After,en,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",299.277,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,7.2,2019-04-11
613504,"[10749, 18]",After We Collided,en,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,248.491,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,7.2,2020-09-02
843543,"[10749, 35, 18, 878]",Meet Cute,en,"A wildly inventive deconstruction of the romantic comedy built around the question: What would you do if you could travel to your loved ones’ past, heal their traumas, fix their problems, and change them into the perfect partner?",272.022,/8NBlso3DuV3frqOzLZ4UYPMTqYu.jpg,5.7,2022-09-21
317442,"[28, 10749, 16]",The Last: Naruto the Movie,ja,"Two years after the events of the Fourth Great Ninja War, the moon that Hagoromo Otsutsuki created long ago to seal away the Gedo Statue begins to descend towards the world, threatening to become a meteor that would destroy everything on impact. Amidst this crisis, a direct descendant of Kaguya Otsutsuki named Toneri Otsutsuki attempts to kidnap Hinata Hyuga but ends up abducting her younger sister Hanabi. Naruto and his allies now mount a rescue mission before finding themselves embroiled in a final battle to decide the fate of everything.",257.12,/bAQ8O5Uw6FedtlCbJTutenzPVKd.jpg,7.9,2014-12-06
833950,"[35, 10749, 53]",Little Lies,es,"Amidst the problems in their childless marriage, Matías and Eva try their hand at matchmaking, setting up their friend Barbara with the man who seems perfect, Julián. Once they realize that Julian is not what he seems, they try to warn Barbara away, but she may already be too infatuated.",287.7,/s3NoPF6LAKDl3KUGkZsYPX9ionc.jpg,7.7,2022-09-21
