id,genre_ids,title,language,overview,popularity,poster_path,vote_average,release_date
436270,"[28, 12, 14]",Black Adam,en,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",6828.368,/3zXceNTtyj5FLjwQXuPvLYK5YYL.jpg,7.3,2022-10-19
718930,"[28, 35, 53]",Bullet Train,en,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",3209.601,/tVxDe01Zy3kZqaZRNiXFGDICdZk.jpg,7.5,2022-07-03
960704,"[28, 12, 14]",Fullmetal Alchemist: The Final Alchemy,ja,"The Elric brothers’ long and winding journey comes to a close in this epic finale, where they must face off against an unworldly, nationwide threat.",3411.702,/AeyiuQUUs78bPkz18FY3AzNFF8b.jpg,6.4,2022-06-24
852046,"[18, 28, 53]",Athena,fr,"Hours after the tragic death of their youngest brother in unexplained circumstances, three siblings have their lives thrown into chaos.",2929.919,/fenNPxVF5ERy0CSyVruuEg959Hg.jpg,6.6,2022-09-09
791155,"[878, 12, 28]",Secret Headquarters,en,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.",2677.799,/8PsHogUfvjWPGdWAI5uslDhHDx7.jpg,6.8,2022-08-12
759507,"[28, 12, 53]",Blackout,en,"A man wakes in a hospital with no memory, and quickly finds himself on the run in a locked down hospital with the Cartel on his tail.",2482.238,/xDgnmbdWS59NtTPdzujdZGuPUPZ.jpg,5.7,2022-10-12
928123,"[10752, 36, 28, 18]",The Battle at Lake Changjin II,zh,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the Korean War.",2916.295,/ugiL6wIhl1OfPyv1gqLkTe45jLl.jpg,6.3,2022-02-01
886396,"[16, 28, 878]",Batman and Superman: Battle of the Super Sons,en,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",1821.674,/nBaVsNvUxIuvhPw3xTaAJIw8me4.jpg,8.2,2022-10-17
870096,"[878, 27, 28]",Restart The Earth,zh,"When a drug to replicate plant cells creates a sentient form of flower, the planet is over taken by flora and humankind is depleted. A Chinese task force, a widowed father and his young daughter fight to survive in a mission to inject an antidote to the core of the plants to reverse their growth.",1618.07,/kl80N1g69v9QXe1wvkFza31WhD4.jpg,6.8,2021-09-03
429473,"[28, 53, 18]",Lou,en,A young girl is kidnapped during a powerful storm. Her mother joins forces with her mysterious neighbour to set off in pursuit of the kidnapper. Their journey will test their limits and expose the dark secrets of their past.,1937.785,/djM2s4wSaATn4jVB33cV05PEbV7.jpg,6.6,2022-09-23
616037,"[14, 28, 35]",Thor: Love and Thunder,en,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",1752.995,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,6.7,2022-07-06
507086,"[12, 28, 878]",Jurassic World Dominion,en,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history’s most fearsome creatures.",1574.006,/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,7.0,2022-06-01
766507,"[53, 28, 878]",Prey,en,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",1625.829,/ujr5pztc1oitbe7ViMUOilFaJ7s.jpg,7.9,2022-08-02
610150,"[16, 878, 28]",Dragon Ball Super: Super Hero,ja,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",1400.944,/rugyJdeoJm7cSJL1q4jBpTNbxyU.jpg,8.0,2022-06-11
539681,"[16, 28, 10751, 35, 878]",DC League of Super-Pets,en,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",1448.857,/r7XifzvtezNt31ypvsmb6Oqxw49.jpg,7.5,2022-07-27
993145,"[28, 80]",Bullet Proof,en,"The Thief  pulls off the robbery of a lifetime when he robs the psychotic drug lord, Temple. The plan goes off without a hitch until the Thief discovers a stowaway in his getaway car - Temple's pregnant wife, Mia.",1462.35,/cj6YmTAU7Jvn3w6d2NfjQzpX7Pw.jpg,5.5,2022-08-19
366672,"[10751, 35, 16, 28]",Paws of Fury: The Legend of Hank,en,"A hard-on-his-luck hound finds himself in a town full of cats in need of a hero to defend them from a ruthless villain's wicked plot to wipe their village off the map. With help from a reluctant mentor, our underdog must assume the role of town samurai and team up with the villagers to save the day.",1184.47,/wMDUDwAArpfGdtTTZ25SfwngGwt.jpg,6.7,2022-07-14
894205,"[28, 14, 27, 10770]",Werewolf by Night,en,"On a dark and somber night, a secret cabal of monster hunters emerge from the shadows and gather at the foreboding Bloodstone Temple following the death of their leader. In a strange and macabre memorial to the leader’s life, the attendees are thrust into a mysterious and deadly competition for a powerful relic—a hunt that will ultimately bring them face to face with a dangerous monster.",1162.181,/jmv7EbqBuEk4V1U7OoSBaxkwawO.jpg,7.2,2022-09-25
361743,"[28, 18]",Top Gun: Maverick,en,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",1387.708,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,8.4,2022-05-24
634649,"[28, 12, 878]",Spider-Man: No Way Home,en,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",1206.319,/uJYYizSuA9Y3DCs0qS4qWvHfZg4.jpg,8.0,2021-12-15
629176,"[28, 18, 878]",Samaritan,en,"Thirteen year old Sam Cleary  suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 20 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",1282.329,/vwq5iboxYoaSpOmEQrhq9tHicq7.jpg,6.9,2022-08-25
675353,"[28, 12, 10751, 35]",Sonic the Hedgehog 2,en,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",1051.933,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,7.7,2022-03-30
579974,"[28, 18]",RRR,te,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,1100.408,/nQKW2sabIClUsrQl3Y3i5LQgf5l.jpg,7.8,2022-03-24
999205,"[53, 28]",Stowaway,en,"A tenacious party girl fights to survive after three thieves commandeer her luxury yacht. Unable to escape and trapped on the yacht at high seas, the prey becomes the hunter as she turns the tables on the intruders and takes matters into her own hands.",1002.887,/1RmugOkBFU5eXu1dbr1zdxChLfQ.jpg,6.8,2022-08-31
453395,"[14, 28, 12]",Doctor Strange in the Multiverse of Madness,en,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",995.229,/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,7.5,2022-05-04
718789,"[16, 28, 12, 10751, 878]",Lightyear,en,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,903.525,/65WFr1ZMAbEniIh4jEhbRG9OHHN.jpg,7.2,2022-06-15
810693,"[16, 28, 14]",Jujutsu Kaisen 0,ja,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",900.762,/3pTwMUEavTzVOh6yLN0aEwR7uSy.jpg,8.3,2021-12-24
960700,"[14, 28, 12]",Fullmetal Alchemist: The Revenge of Scar,ja,The Elric brothers meet their toughest opponent yet — a lone serial killer with a large scar on his forehead.,956.538,/c5OwwBNyJkwyroIOIJL9IiRjydR.jpg,7.0,2022-05-20
921360,"[28, 80, 53]",Wire Room,en,"New recruit Justin Rosa must monitor arms-smuggling cartel member Eddie Flynn — and keep him alive at all costs. When a SWAT team descends on Flynn’s home, Rosa breaks protocol and contacts the gangster directly to save his life. As gunmen break into the Wire Room and chaos erupts, Mueller and Rosa make a final, desperate stand against the corrupt agents and officials who seek to destroy evidence and kill them both.",896.753,/b9ykj4v8ykjRoGB7SpI1OuxblNU.jpg,6.9,2022-09-02
1007401,"[16, 28, 14]",Mortal Kombat Legends: Snow Blind,en,"Hellbent on taking over Earthrealm, Kano viciously attacks town after town with the aid of three cold-blooded Black Dragon mercenaries. Those who don’t submit are annihilated but one young man won’t bend the knee to Kano: Kenshi.",776.909,/xvjCiv1xNlK1kNnoe1nul899vIp.jpg,8.0,2022-10-09
843633,"[28, 80, 53]",White Elephant,en,An ex-marine enforcer must battle his conscience and code of honor when he is forced to do things for the mob.,866.186,/lG56H40Y1BuHSPoWtEgDJsSgDBZ.jpg,6.5,2022-06-03
635302,"[16, 28, 12, 14]",Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,ja,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",707.731,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,8.3,2020-10-16
924482,"[53, 12, 9648, 28, 80]",The Ledge,en,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way. Desperate for her safety, she begins a treacherous climb up a mountain cliff and her survival instincts are put to the test when she becomes trapped with the killers just 20 feet away.",834.406,/S99eCSnRFfeZJmDaIGIZF58H7w.jpg,6.3,2022-02-18
19995,"[28, 12, 14, 878]",Avatar,en,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",690.492,/jRXYjXNq0Cs2TcJjLkki24MLp7u.jpg,7.5,2009-12-15
773867,"[28, 80, 35, 12]",Seoul Vibe,ko,"Chasing speed, dreams and money, a team of drivers get involved in the slush fund investigation of a powerful figure during the 1988 Seoul Olympics.",732.738,/txaOvJ6HURmqFbpVtJezWNWqaR4.jpg,6.8,2022-08-26
43641,"[16, 28, 878, 14]",Superman/Shazam!: The Return of Black Adam,en,"Chosen the world’s protector against the Seven Deadly Enemies of Man – pride, envy, greed, hatred, selfishness, laziness and injustice – young Billy Batson accepts his destiny as Captain Marvel. Battling alongside Superman against nefarious Black Adam, Billy soon discovers the challenge super heroes ultimately face: is it revenge or justice?",711.587,/3MgwChvi42N1RnhQE9A4pQVHyUY.jpg,7.3,2010-11-16
752623,"[28, 12, 35]",The Lost City,en,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",651.341,/neMZH82Stu91d3iqvLdNQfqPPyl.jpg,6.8,2022-03-24
768744,"[16, 28, 12, 878]",My Hero Academia: World Heroes' Mission,ja,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-class selected hero team. It’s up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",550.759,/AsTlA7dj2ySGY1pzGSD0MoHFhEF.jpg,7.6,2021-08-06
838197,"[35, 28]","Watch Out, We're Mad",it,"Carezza and Sorriso, brothers very different from each other and in quarrel since childhood, will have to put aside their controversies to recover the legendary Dune Buggy, once belonged to their beloved father and now stolen from him by Torsillo, an unscrupulous building speculator, and his son Raniero. In doing so, they will forge an unusual alliance with a circus community, headed by the beautiful and dangerous Miriam and threatened by Torsillo's dirty business. Between daring chases, memorable fights and delicate meals based on beer and sausages, will the two brothers be able to find their beloved car?",632.919,/gfQiGDB6EFKXQJo6eY0qmZIcf41.jpg,5.3,2022-03-23
